Zipcode,State,City,Lat,Long
45422,OH,DAYTON,39.77,-84.19
45435,OH,DAYTON,39.77,-84.19
45448,OH,DAYTON,39.77,-84.19
45454,OH,DAYTON,39.77,-84.19
45469,OH,DAYTON,39.77,-84.19
45470,OH,DAYTON,39.77,-84.19
45481,OH,DAYTON,39.77,-84.19
45482,OH,DAYTON,39.77,-84.19
43195,OH,GROVEPORT,39.86,-82.89
43199,OH,GROVEPORT,39.86,-82.89
45025,OH,HAMILTON,39.39,-84.56
45026,OH,HAMILTON,39.39,-84.56
43194,OH,LOCKBOURNE,39.8,-82.96
45699,OH,LUCASVILLE,38.87,-82.99
43041,OH,MARYSVILLE,40.23,-83.37
45043,OH,MIDDLETOWN,39.5,-84.37
43093,OH,NEWARK,40.06,-82.42
43069,OH,REYNOLDSBURG,39.95,-82.81
45367,OH,SIDNEY,40.28,-84.16
45374,OH,TROY,40.04,-84.21
61299,IL,ROCK ISLAND,41.47,-90.58
52204,IA,AMANA,41.8,-91.86
50011,IA,AMES,42.02,-93.62
50012,IA,AMES,42.02,-93.62
50013,IA,AMES,42.02,-93.62
50614,IA,CEDAR FALLS,42.52,-92.45
52497,IA,CEDAR RAPIDS,41.97,-91.66
52498,IA,CEDAR RAPIDS,41.97,-91.66
52499,IA,CEDAR RAPIDS,41.97,-91.66
50526,IA,CLARION,42.73,-93.73
52734,IA,CLINTON,41.84,-90.18
52736,IA,CLINTON,41.84,-90.23
50328,IA,DES MOINES,41.57,-93.61
50329,IA,DES MOINES,41.57,-93.61
50330,IA,DES MOINES,41.57,-93.61
50331,IA,DES MOINES,41.57,-93.61
50332,IA,DES MOINES,41.57,-93.61
50334,IA,DES MOINES,41.57,-93.61
50335,IA,DES MOINES,41.57,-93.61
50336,IA,DES MOINES,41.57,-93.61
50339,IA,DES MOINES,41.57,-93.61
50359,IA,DES MOINES,41.57,-93.61
50360,IA,DES MOINES,41.57,-93.61
50361,IA,DES MOINES,41.57,-93.61
50362,IA,DES MOINES,41.57,-93.61
50363,IA,DES MOINES,41.57,-93.61
50364,IA,DES MOINES,41.57,-93.61
50367,IA,DES MOINES,41.57,-93.61
50369,IA,DES MOINES,41.57,-93.61
50380,IA,DES MOINES,41.57,-93.61
50381,IA,DES MOINES,41.57,-93.61
50391,IA,DES MOINES,41.57,-93.61
50392,IA,DES MOINES,41.57,-93.61
50396,IA,DES MOINES,41.57,-93.61
50398,IA,URBANDALE,41.57,-93.75
50936,IA,DES MOINES,41.57,-93.61
50940,IA,DES MOINES,41.57,-93.61
50947,IA,DES MOINES,41.57,-93.61
50950,IA,DES MOINES,41.57,-93.61
50980,IA,DES MOINES,41.57,-93.61
50981,IA,DES MOINES,41.57,-93.61
50982,IA,DES MOINES,41.58,-93.63
50983,IA,DES MOINES,41.57,-93.66
52099,IA,DUBUQUE,42.5,-90.69
52557,IA,FAIRFIELD,41,-91.96
52243,IA,IOWA CITY,41.65,-91.53
55745,MN,GRAND RAPIDS,47.22,-93.52
55467,MN,MINNEAPOLIS,44.97,-93.26
55472,MN,MINNEAPOLIS,44.96,-93.26
55474,MN,MINNEAPOLIS,44.96,-93.26
55478,MN,MINNEAPOLIS,44.96,-93.26
55479,MN,MINNEAPOLIS,44.96,-93.26
55483,MN,MINNEAPOLIS,44.96,-93.26
55484,MN,MINNEAPOLIS,44.96,-93.26
55485,MN,MINNEAPOLIS,44.96,-93.26
55486,MN,MINNEAPOLIS,44.96,-93.26
55487,MN,MINNEAPOLIS,44.96,-93.26
55488,MN,MINNEAPOLIS,44.96,-93.26
55905,MN,ROCHESTER,44.01,-92.47
56372,MN,SAINT CLOUD,45.55,-94.17
56393,MN,SAINT CLOUD,45.55,-94.17
56395,MN,SAINT CLOUD,45.55,-94.17
56396,MN,SAINT CLOUD,45.55,-94.17
56399,MN,SAINT CLOUD,45.55,-94.17
55133,MN,SAINT PAUL,44.94,-93.1
55144,MN,SAINT PAUL,44.94,-93.1
55145,MN,SAINT PAUL,44.94,-93.1
55146,MN,SAINT PAUL,44.94,-93.1
55155,MN,SAINT PAUL,44.94,-93.1
55168,MN,SAINT PAUL,44.94,-93.1
55170,MN,SAINT PAUL,44.94,-93.1
55171,MN,SAINT PAUL,44.94,-93.1
55187,MN,SAINT PAUL,44.94,-92.91
55188,MN,SAINT PAUL,44.94,-93.1
55558,MN,YOUNG AMERICA,44.78,-93.91
54774,WI,CHIPPEWA FALLS,44.93,-91.39
59004,MT,ASHLAND,45.62,-106.31
59111,MT,BILLINGS,45.63,-108.36
59112,MT,BILLINGS,45.79,-108.53
59114,MT,BILLINGS,45.64,-108.39
59115,MT,BILLINGS,45.78,-108.5
59116,MT,BILLINGS,45.76,-108.58
59117,MT,BILLINGS,45.78,-108.5
59707,MT,BUTTE,46,-112.53
59623,MT,HELENA,46.6,-112.01
59625,MT,HELENA,46.6,-112.04
59812,MT,MISSOULA,46.86,-113.98
58121,ND,FARGO,46.87,-96.81
58122,ND,FARGO,46.87,-96.81
58124,ND,FARGO,46.87,-96.81
58125,ND,FARGO,46.87,-96.81
58126,ND,FARGO,46.87,-96.81
58207,ND,GRAND FORKS,47.91,-97.07
58405,ND,JAMESTOWN,46.91,-98.69
58707,ND,MINOT,48.23,-101.29
58076,ND,WAHPETON,46.26,-96.6
57007,SD,BROOKINGS,44.3,-96.78
57326,SD,CHAMBERLAIN,43.8,-99.32
57399,SD,HURON,44.36,-98.21
57253,SD,MILBANK,45.21,-96.63
57186,SD,SIOUX FALLS,43.55,-96.7
57193,SD,SIOUX FALLS,43.54,-96.73
57197,SD,SIOUX FALLS,43.54,-96.73
57198,SD,SIOUX FALLS,43.54,-96.73
57799,SD,SPEARFISH,44.48,-103.84
66160,KS,KANSAS CITY,39.1,-94.62
66045,KS,LAWRENCE,38.96,-95.25
66251,KS,OVERLAND PARK,38.9,-94.68
66276,KS,SHAWNEE MISSION,38.9,-94.68
64144,MO,KANSAS CITY,39.09,-94.58
64170,MO,KANSAS CITY,39.09,-94.58
64180,MO,KANSAS CITY,39.09,-94.58
64184,MO,KANSAS CITY,39.09,-94.58
64187,MO,KANSAS CITY,39.09,-94.58
64197,MO,KANSAS CITY,39.09,-94.58
64198,MO,KANSAS CITY,39.09,-94.58
64999,MO,KANSAS CITY,39.09,-94.58
64002,MO,LEES SUMMIT,38.91,-94.38
64065,MO,LEES SUMMIT,38.91,-94.38
65409,MO,ROLLA,37.94,-91.76
65890,MO,SPRINGFIELD,37.19,-93.28
65897,MO,SPRINGFIELD,37.19,-93.27
65898,MO,SPRINGFIELD,37.19,-93.28
65899,MO,SPRINGFIELD,37.19,-93.28
51602,IA,SHENANDOAH,40.75,-95.36
51603,IA,SHENANDOAH,40.75,-95.36
66620,KS,TOPEKA,39.03,-95.69
66622,KS,TOPEKA,39.03,-95.69
66624,KS,TOPEKA,39.03,-95.69
66625,KS,TOPEKA,39.03,-95.69
66626,KS,TOPEKA,39.03,-95.69
66628,KS,TOPEKA,39.03,-95.69
66629,KS,TOPEKA,39.03,-95.69
66636,KS,TOPEKA,39.03,-95.69
66699,KS,TOPEKA,39.03,-95.69
67260,KS,WICHITA,37.68,-97.34
68849,NE,KEARNEY,40.7,-99.08
68172,NE,OMAHA,41.26,-96.01
68175,NE,OMAHA,41.26,-96.01
68176,NE,OMAHA,41.26,-96.01
68178,NE,OMAHA,41.26,-96.01
68179,NE,OMAHA,41.26,-96.01
68180,NE,OMAHA,41.26,-96.01
68183,NE,OMAHA,41.26,-96.01
68197,NE,OMAHA,41.26,-95.93
68198,NE,OMAHA,41.26,-96.01
69190,NE,OSHKOSH,41.4,-102.34
69160,NE,SIDNEY,41.13,-102.97
81102,CO,ALAMOSA,37.46,-105.87
80309,CO,BOULDER,40.02,-105.25
80310,CO,BOULDER,40.02,-105.25
80314,CO,BOULDER,40.02,-105.25
80321,CO,BOULDER,40.02,-105.25
80322,CO,BOULDER,40.02,-105.25
80323,CO,BOULDER,40.02,-105.25
80328,CO,BOULDER,40.02,-105.25
80329,CO,BOULDER,40.02,-105.25
80941,CO,COLORADO SPRINGS,38.86,-104.76
80942,CO,COLORADO SPRINGS,38.86,-104.76
80943,CO,COLORADO SPRINGS,38.86,-104.76
80944,CO,COLORADO SPRINGS,38.86,-104.76
80945,CO,COLORADO SPRINGS,38.86,-104.76
80946,CO,COLORADO SPRINGS,38.86,-104.76
80947,CO,COLORADO SPRINGS,38.86,-104.76
80950,CO,COLORADO SPRINGS,38.86,-104.76
80977,CO,COLORADO SPRINGS,38.86,-104.76
80995,CO,COLORADO SPRINGS,38.86,-104.76
80997,CO,COLORADO SPRINGS,38.86,-104.76
81034,CO,CROWLEY,38.19,-103.85
80208,CO,DENVER,39.76,-104.87
80243,CO,DENVER,39.76,-104.87
80244,CO,DENVER,39.76,-104.87
80251,CO,DENVER,39.76,-104.87
80252,CO,DENVER,39.76,-104.87
80256,CO,DENVER,39.76,-104.87
80257,CO,DENVER,39.76,-104.87
80259,CO,DENVER,39.76,-104.87
80261,CO,DENVER,39.76,-104.87
80262,CO,DENVER,39.76,-104.87
80263,CO,DENVER,39.76,-104.87
80271,CO,DENVER,39.76,-104.87
80273,CO,DENVER,39.76,-104.87
80274,CO,DENVER,39.76,-104.87
80279,CO,DENVER,39.76,-104.87
80280,CO,DENVER,39.76,-104.87
80281,CO,DENVER,39.76,-104.87
80291,CO,DENVER,39.76,-104.87
81290,CO,FLORENCE,38.38,-105.11
80523,CO,FORT COLLINS,40.55,-105.06
80553,CO,FORT COLLINS,40.55,-105.06
80419,CO,GOLDEN,39.73,-105.21
80638,CO,GREELEY,40.42,-104.74
80639,CO,GREELEY,40.42,-104.74
81231,CO,GUNNISON,38.54,-106.92
80826,CO,LIMON,39.26,-103.68
80165,CO,LITTLETON,39.59,-105.01
80166,CO,LITTLETON,39.59,-105.01
81009,CO,PUEBLO,38.27,-104.62
81010,CO,PUEBLO,38.27,-104.62
81011,CO,PUEBLO,38.27,-104.62
81012,CO,PUEBLO,38.27,-104.62
80551,CO,WINDSOR,40.48,-104.9
82002,WY,CHEYENNE,41.14,-104.79
82006,WY,CHEYENNE,41.14,-104.79
82008,WY,CHEYENNE,41.14,-104.79
82010,WY,CHEYENNE,41.14,-104.79
83720,ID,BOISE,43.61,-116.21
83722,ID,BOISE,43.61,-116.21
83724,ID,BOISE,43.61,-116.19
83725,ID,BOISE,43.6,-116.2
83726,ID,BOISE,43.43,-116
83728,ID,BOISE,43.61,-116.2
83729,ID,BOISE,43.6,-116.19
83731,ID,BOISE,43.74,-116.2
83732,ID,BOISE,43.54,-116.28
83735,ID,BOISE,43.61,-116.19
83756,ID,BOISE,43.61,-116.21
83415,ID,IDAHO FALLS,43.49,-112.03
83209,ID,POCATELLO,42.87,-112.46
83441,ID,REXBURG,43.76,-111.61
83460,ID,REXBURG,43.81,-111.78
84322,UT,LOGAN,41.74,-111.8
84201,UT,OGDEN,41.24,-111.99
84244,UT,OGDEN,41.26,-111.96
84407,UT,OGDEN,41.24,-111.96
84408,UT,OGDEN,41.19,-111.94
84132,UT,SALT LAKE CITY,40.76,-111.84
84134,UT,SALT LAKE CITY,40.77,-111.94
84136,UT,SALT LAKE CITY,40.76,-111.88
84139,UT,SALT LAKE CITY,40.76,-111.88
84141,UT,SALT LAKE CITY,40.66,-111.86
84143,UT,SALT LAKE CITY,40.77,-111.88
84148,UT,SALT LAKE CITY,40.75,-111.83
84150,UT,SALT LAKE CITY,40.77,-111.88
84184,UT,SALT LAKE CITY,40.67,-111.95
84189,UT,SALT LAKE CITY,40.76,-111.89
84190,UT,SALT LAKE CITY,40.72,-111.88
84199,UT,SALT LAKE CITY,40.72,-111.94
86011,AZ,FLAGSTAFF,35.18,-111.62
85098,AZ,PHOENIX,33.44,-112.12
85287,AZ,TEMPE,33.42,-111.93
85709,AZ,TUCSON,32.23,-111.01
85721,AZ,TUCSON,32.23,-110.95
85723,AZ,TUCSON,32.19,-111
85724,AZ,TUCSON,32.24,-110.94
85744,AZ,TUCSON,32.04,-110.67
85775,AZ,TUCSON,32.21,-110.97
87117,NM,KIRTLAND AFB,35.05,-106.59
87131,NM,ALBUQUERQUE,35.11,-106.62
87151,NM,ALBUQUERQUE,35.08,-106.65
87158,NM,ALBUQUERQUE,35.11,-106.62
87302,NM,GALLUP,35.52,-108.73
88244,NM,HOBBS,32.73,-103.16
87545,NM,LOS ALAMOS,35.89,-106.28
87503,NM,SANTA FE,35.67,-105.95
87509,NM,SANTA FE,35.67,-105.95
89711,NV,CARSON CITY,39.16,-119.76
89712,NV,CARSON CITY,39.16,-119.76
89713,NV,CARSON CITY,39.16,-119.76
89714,NV,CARSON CITY,39.13,-119.66
89496,NV,FALLON,39.48,-118.78
89070,NV,INDIAN SPRINGS,36.57,-115.66
89026,NV,JEAN,35.77,-115.32
88901,NV,THE LAKES,36.14,-115.28
88905,NV,THE LAKES,36.14,-115.28
89150,NV,LAS VEGAS,36.12,-115.21
89151,NV,LAS VEGAS,36.14,-115.22
89152,NV,LAS VEGAS,36.17,-115.2
89153,NV,LAS VEGAS,36.15,-115.2
89155,NV,LAS VEGAS,36.17,-115.12
89159,NV,LAS VEGAS,36.07,-115.14
89163,NV,THE LAKES,36.17,-115.13
89164,NV,LAS VEGAS,36.12,-115.28
89177,NV,LAS VEGAS,36.08,-115.14
89195,NV,LAS VEGAS,36.2,-115.22
89555,NV,RENO,39.52,-119.81
89557,NV,RENO,39.52,-119.81
89595,NV,RENO,39.52,-119.81
89599,NV,RENO,39.52,-119.81
97077,OR,BEAVERTON,45.49,-122.8
97256,OR,PORTLAND,45.51,-122.67
97310,OR,SALEM,44.91,-123
97311,OR,SALEM,44.94,-123.02
97312,OR,SALEM,44.89,-123.06
97314,OR,SALEM,44.96,-123
83844,ID,MOSCOW,46.72,-116.99
98314,WA,BREMERTON,47.55,-122.64
98207,WA,EVERETT,47.96,-122.19
98278,WA,OAK HARBOR,48.28,-122.62
98504,WA,OLYMPIA,47.02,-122.87
98505,WA,OLYMPIA,47.07,-122.98
98599,WA,OLYMPIA,46.99,-122.87
99164,WA,PULLMAN,46.72,-117.15
98129,WA,SEATTLE,47.61,-122.33
98170,WA,SEATTLE,47.61,-122.33
98181,WA,SEATTLE,47.61,-122.33
98185,WA,SEATTLE,47.66,-122.29
98189,WA,SEATTLE,47.42,-122.25
98190,WA,SEATTLE,47.5,-122.29
98191,WA,SEATTLE,47.61,-122.33
98195,WA,SEATTLE,47.65,-122.29
99251,WA,SPOKANE,47.75,-117.42
99252,WA,SPOKANE,47.65,-117.37
99256,WA,SPOKANE,47.66,-117.42
99258,WA,SPOKANE,47.66,-117.4
99260,WA,SPOKANE,47.66,-117.42
99299,WA,SPOKANE,47.65,-117.42
98352,WA,SUMNER,47.16,-122.24
98416,WA,TACOMA,47.26,-122.48
98430,WA,CAMP MURRAY,47.25,-122.44
98431,WA,TACOMA,47.05,-122.55
98447,WA,TACOMA,47.14,-122.44
98471,WA,TACOMA,47.25,-122.47
98481,WA,TACOMA,47.22,-122.47
98493,WA,TACOMA,47.05,-122.55
99812,AK,JUNEAU,58.28,-134.4
90074,CA,LOS ANGELES,34.05,-118.26
90084,CA,LOS ANGELES,34.05,-118.26
90088,CA,LOS ANGELES,34.05,-118.26
90089,CA,LOS ANGELES,34.01,-118.28
90090,CA,DODGERTOWN,34.07,-118.24
90095,CA,LOS ANGELES,34.07,-118.44
90096,CA,LOS ANGELES,33.96,-118.17
90103,CA,LOS ANGELES,33.99,-118.16
90189,CA,LOS ANGELES,34.06,-118.25
91521,CA,BURBANK,34.15,-118.32
91522,CA,BURBANK,34.14,-118.33
91523,CA,BURBANK,34.16,-118.33
91526,CA,BURBANK,34.19,-118.32
93524,CA,EDWARDS,34.92,-117.94
93246,CA,LEMOORE,36.28,-119.84
91611,CA,NORTH HOLLYWOOD,34.18,-118.39
91612,CA,NORTH HOLLYWOOD,34.18,-118.39
91329,CA,NORTHRIDGE,34.24,-118.53
91330,CA,NORTHRIDGE,34.24,-118.5
93599,CA,PALMDALE,34.57,-118.11
91110,CA,PASADENA,34.15,-118.15
91121,CA,PASADENA,34.15,-118.09
91123,CA,PASADENA,34.14,-118.15
91124,CA,PASADENA,34.14,-118.15
91125,CA,PASADENA,34.13,-118.12
91126,CA,PASADENA,34.13,-118.12
91129,CA,PASADENA,34.14,-118.15
91182,CA,PASADENA,34.14,-118.14
91184,CA,PASADENA,34.13,-118.16
91185,CA,PASADENA,34.16,-117.98
91188,CA,PASADENA,34.14,-118.14
91189,CA,PASADENA,34.12,-118.16
91199,CA,PASADENA,34.17,-118.12
93042,CA,POINT MUGU NAWC,34.12,-119.09
93043,CA,PORT HUENEME CBC BASE,34.16,-119.2
93408,CA,SAN LUIS OBISPO,35.22,-120.63
93409,CA,SAN LUIS OBISPO,35.22,-120.63
93106,CA,SANTA BARBARA,34.43,-119.83
93199,CA,GOLETA,34.49,-120.04
93064,CA,BRANDEIS,34.28,-118.69
93099,CA,SIMI VALLEY,34.26,-118.75
91470,CA,VAN NUYS,34.17,-118.61
91482,CA,VAN NUYS,34.2,-118.47
91495,CA,SHERMAN OAKS,34.15,-118.44
91496,CA,VAN NUYS,34.16,-118.45
91499,CA,VAN NUYS,34.2,-118.45
93009,CA,VENTURA,34.26,-119.21
91371,CA,WOODLAND HILLS,34.18,-118.57
92092,CA,LA JOLLA,32.87,-117.23
92093,CA,LA JOLLA,32.88,-117.23
92350,CA,LOMA LINDA,34.05,-117.26
92357,CA,LOMA LINDA,34.05,-117.25
92599,CA,PERRIS,33.83,-117.19
92521,CA,RIVERSIDE,33.97,-117.34
92522,CA,RIVERSIDE,33.94,-117.39
92414,CA,SAN BERNARDINO,34.18,-117.26
92415,CA,SAN BERNARDINO,34.12,-117.26
92418,CA,SAN BERNARDINO,34.1,-117.29
92424,CA,SAN BERNARDINO,34.14,-117.3
92132,CA,SAN DIEGO,32.71,-117.16
92134,CA,SAN DIEGO,32.72,-117.14
92136,CA,SAN DIEGO,32.67,-117.11
92140,CA,SAN DIEGO,32.73,-117.19
92145,CA,SAN DIEGO,32.87,-117.15
92147,CA,SAN DIEGO,32.7,-117.2
92152,CA,SAN DIEGO,32.69,-117.24
92155,CA,SAN DIEGO,32.67,-117.16
92158,CA,SAN DIEGO,32.56,-116.97
92161,CA,SAN DIEGO,32.88,-117.22
92182,CA,SAN DIEGO,32.76,-117.07
92184,CA,SAN DIEGO,32.71,-117.16
92187,CA,SAN DIEGO,32.72,-117.16
92096,CA,SAN MARCOS,33.13,-117.17
91987,CA,TECATE,32.59,-116.64
92850,CA,ANAHEIM,33.84,-117.95
91735,CA,EL MONTE,34.07,-118.02
92697,CA,IRVINE,33.64,-117.84
92698,CA,ALISO VIEJO,33.67,-117.83
90639,CA,LA MIRADA,33.9,-118.01
90747,CA,CARSON,33.86,-118.25
90840,CA,LONG BEACH,33.78,-118.12
90842,CA,LONG BEACH,33.81,-118.16
90844,CA,LONG BEACH,33.77,-118.19
90846,CA,LONG BEACH,33.82,-118.11
90847,CA,LONG BEACH,33.83,-118.19
90848,CA,LONG BEACH,33.83,-118.18
90895,CA,CARSON,33.83,-118.21
90899,CA,LONG BEACH,33.77,-118.19
91756,CA,MONTEREY PARK,34.04,-118.13
91771,CA,ROSEMEAD,34.06,-118.08
91772,CA,ROSEMEAD,34.06,-118.08
92725,CA,SANTA ANA,33.75,-117.86
91795,CA,WALNUT,34.02,-117.85
94926,CA,ROHNERT PARK,38.32,-122.7
95532,CA,CRESCENT CITY,41.75,-124.2
94998,CA,NOVATO,38.1,-122.57
94137,CA,SAN FRANCISCO,37.79,-122.4
94139,CA,SAN FRANCISCO,37.79,-122.4
94143,CA,SAN FRANCISCO,37.76,-122.45
94144,CA,SAN FRANCISCO,37.78,-122.46
94145,CA,SAN FRANCISCO,37.79,-122.4
94151,CA,SAN FRANCISCO,37.79,-122.39
94153,CA,SAN FRANCISCO,37.77,-122.41
94154,CA,SAN FRANCISCO,37.77,-122.41
94156,CA,SAN FRANCISCO,37.78,-122.4
94160,CA,SAN FRANCISCO,37.71,-122.4
94161,CA,SAN FRANCISCO,37.79,-122.4
94162,CA,SAN FRANCISCO,37.78,-122.4
94163,CA,SAN FRANCISCO,37.78,-122.4
94171,CA,SAN FRANCISCO,37.77,-122.41
94177,CA,SAN FRANCISCO,37.79,-122.39
94497,CA,SAN MATEO,37.56,-122.32
94720,CA,BERKELEY,37.86,-122.25
94529,CA,CONCORD,37.87,-122.04
94622,CA,OAKLAND,37.74,-122.19
94649,CA,OAKLAND,37.8,-122.26
94659,CA,OAKLAND,37.81,-122.26
94660,CA,OAKLAND,37.79,-122.27
94666,CA,OAKLAND,37.8,-122.26
95190,CA,SAN JOSE,37.37,-121.9
95191,CA,SAN JOSE,37.32,-121.91
95192,CA,SAN JOSE,37.34,-121.89
95193,CA,SAN JOSE,37.24,-121.83
95194,CA,SAN JOSE,37.34,-121.88
95196,CA,SAN JOSE,37.33,-121.89
95053,CA,SANTA CLARA,37.34,-121.93
95929,CA,CHICO,39.75,-121.8
95976,CA,CHICO,39.75,-121.86
95671,CA,REPRESA,38.67,-121.14
93724,CA,FRESNO,36.72,-119.79
93740,CA,FRESNO,36.82,-119.76
93741,CA,FRESNO,36.79,-119.8
93750,CA,FRESNO,36.83,-119.78
93760,CA,FRESNO,36.73,-119.78
93761,CA,FRESNO,36.75,-119.78
93764,CA,FRESNO,36.73,-119.78
93765,CA,FRESNO,36.83,-119.83
93786,CA,FRESNO,36.63,-119.9
93844,CA,FRESNO,36.75,-119.67
93888,CA,FRESNO,36.75,-119.67
95397,CA,MODESTO,37.65,-120.99
94299,CA,SACRAMENTO,38.56,-121.46
95840,CA,SACRAMENTO,38.58,-121.49
95867,CA,SACRAMENTO,38.58,-121.49
95887,CA,SACRAMENTO,38.61,-121.36
95894,CA,SACRAMENTO,38.55,-121.49
95211,CA,STOCKTON,37.98,-121.3
95296,CA,STOCKTON,38.02,-121.3
95297,CA,STOCKTON,37.96,-121.3
96840,HI,HONOLULU,21.3,-157.85
96841,HI,HONOLULU,21.3,-157.85
96843,HI,HONOLULU,21.3,-157.85
96844,HI,HONOLULU,21.3,-157.85
96846,HI,HONOLULU,21.3,-157.85
96847,HI,HONOLULU,21.3,-157.85
96848,HI,HONOLULU,21.3,-157.85
96849,HI,HONOLULU,21.3,-157.85
96939,PW,PALAU,7.51,134.58
32610,FL,GAINESVILLE,29.67,-82.33
32611,FL,GAINESVILLE,29.67,-82.33
32612,FL,GAINESVILLE,29.67,-82.33
32214,FL,JACKSONVILLE,30.33,-81.65
32509,FL,PENSACOLA,30.44,-87.18
32511,FL,PENSACOLA,30.44,-87.18
32512,FL,PENSACOLA,30.44,-87.18
32520,FL,PENSACOLA,30.44,-87.18
32521,FL,PENSACOLA,30.44,-87.18
32559,FL,PENSACOLA,30.44,-87.18
32026,FL,RAIFORD,30.06,-82.24
32306,FL,TALLAHASSEE,30.45,-84.28
32307,FL,TALLAHASSEE,30.45,-84.28
32313,FL,TALLAHASSEE,30.45,-84.28
32395,FL,TALLAHASSEE,30.45,-84.28
32399,FL,TALLAHASSEE,30.45,-84.28
31704,GA,ALBANY,31.57,-84.17
30999,GA,AUGUSTA,33.45,-81.99
31524,GA,BRUNSWICK,31.14,-81.49
31993,GA,COLUMBUS,32.51,-84.87
31997,GA,COLUMBUS,32.51,-84.87
31998,GA,COLUMBUS,32.51,-84.87
31999,GA,COLUMBUS,32.51,-84.87
31026,GA,EATONTON,33.33,-83.39
31599,GA,JESUP,31.59,-81.88
31207,GA,MACON,32.83,-83.65
31213,GA,MACON,32.83,-83.65
31294,GA,MACON,32.83,-83.65
31295,GA,MACON,32.83,-83.65
31296,GA,MACON,32.83,-83.65
31062,GA,MILLEDGEVILLE,33.08,-83.23
30499,GA,REIDSVILLE,32.08,-82.11
30460,GA,STATESBORO,32.44,-81.77
31698,GA,VALDOSTA,30.84,-83.27
31699,GA,MOODY A F B,30.84,-83.27
29808,SC,AIKEN,33.54,-81.72
29899,SC,MC CORMICK,33.91,-82.29
33464,FL,BOCA RATON,26.61,-80.05
33499,FL,BOCA RATON,26.37,-80.1
33336,FL,FORT LAUDERDALE,26.14,-80.13
33337,FL,FORT LAUDERDALE,26.14,-80.13
33039,FL,HOMESTEAD,25.46,-80.45
33106,FL,MIAMI,25.84,-80.22
33112,FL,MIAMI,25.79,-80.38
33188,FL,MIAMI,25.77,-80.2
33199,FL,MIAMI,25.77,-80.2
33206,FL,MIAMI,25.72,-80.26
33769,FL,CLEARWATER,27.97,-82.76
32198,FL,DAYTONA BEACH,29.19,-81.05
32723,FL,DELAND,29.03,-81.3
33965,FL,FORT MYERS,26.63,-81.85
32919,FL,MELBOURNE,28.08,-80.6
32816,FL,ORLANDO,28.5,-81.37
32885,FL,ORLANDO,28.54,-81.38
32886,FL,ORLANDO,28.5,-81.37
32887,FL,ORLANDO,28.5,-81.37
32891,FL,ORLANDO,28.5,-81.37
32896,FL,ORLANDO,28.32,-81.23
32897,FL,ORLANDO,28.5,-81.37
32899,FL,ORLANDO,28.5,-81.37
33729,FL,SAINT PETERSBURG,27.75,-82.64
33620,FL,TAMPA,27.95,-82.48
33633,FL,TAMPA,27.95,-82.48
33650,FL,TAMPA,27.95,-82.48
33655,FL,TAMPA,27.95,-82.48
33660,FL,TAMPA,27.95,-82.48
33661,FL,TAMPA,27.95,-82.48
33662,FL,TAMPA,27.95,-82.48
33663,FL,TAMPA,27.95,-82.48
33664,FL,TAMPA,27.95,-82.48
33888,FL,WINTER HAVEN,28.04,-81.72
36849,AL,AUBURN UNIVERSITY,32.6,-85.48
35229,AL,BIRMINGHAM,33.52,-86.79
35246,AL,BIRMINGHAM,33.52,-86.79
35249,AL,BIRMINGHAM,33.52,-86.79
35254,AL,BIRMINGHAM,33.52,-86.79
35282,AL,BIRMINGHAM,33.52,-86.79
35285,AL,BIRMINGHAM,33.52,-86.79
35287,AL,BIRMINGHAM,33.52,-86.79
35288,AL,BIRMINGHAM,33.52,-86.79
35290,AL,BIRMINGHAM,33.52,-86.79
35291,AL,BIRMINGHAM,33.52,-86.79
35292,AL,BIRMINGHAM,33.52,-86.79
35293,AL,BIRMINGHAM,33.52,-86.79
35294,AL,BIRMINGHAM,33.52,-86.79
35295,AL,BIRMINGHAM,33.52,-86.79
35296,AL,BIRMINGHAM,33.52,-86.79
35297,AL,BIRMINGHAM,33.52,-86.79
35298,AL,BIRMINGHAM,33.52,-86.79
35699,AL,DECATUR,34.57,-86.98
35632,AL,FLORENCE,34.82,-87.66
35893,AL,HUNTSVILLE,34.7,-86.62
35894,AL,HUNTSVILLE,34.7,-86.62
35895,AL,HUNTSVILLE,34.7,-86.62
35896,AL,HUNTSVILLE,34.7,-86.62
35897,AL,HUNTSVILLE,34.7,-86.62
35898,AL,HUNTSVILLE,34.7,-86.62
35899,AL,HUNTSVILLE,34.7,-86.62
36625,AL,MOBILE,30.68,-88.04
36628,AL,MOBILE,30.68,-88.04
36630,AL,MOBILE,30.68,-88.04
36644,AL,MOBILE,30.68,-88.04
36675,AL,MOBILE,30.68,-88.04
36688,AL,MOBILE,30.68,-88.04
36462,AL,MONROEVILLE,31.51,-87.32
36118,AL,MONTGOMERY,32.35,-86.28
36130,AL,MONTGOMERY,32.35,-86.28
36131,AL,MONTGOMERY,32.35,-86.28
36132,AL,MONTGOMERY,32.35,-86.28
36133,AL,MONTGOMERY,32.35,-86.28
36134,AL,MONTGOMERY,32.35,-86.28
36135,AL,MONTGOMERY,32.35,-86.28
36140,AL,MONTGOMERY,32.35,-86.28
36141,AL,MONTGOMERY,32.35,-86.28
36142,AL,MONTGOMERY,32.35,-86.28
36177,AL,MONTGOMERY,32.35,-86.28
36191,AL,MONTGOMERY,32.35,-86.28
